"id","timestamp","data.location.type","data.location.coordinates.0","data.location.coordinates.1","data.accel.maxZ","data.accel.maxX","data.accel.maxY","data.accel.minX","data.accel.minY","data.accel.minZ","data.rpm","data.vehicleSpeed","data.calculatedLoadValue","data.intakeManifoldPressure","data.massAirFlow","data.catalystTemp1a","links.self","data.numberOfWarmupsSinceDTCsCleared","data.distanceSinceDTCsCleared","data.evapSystemVaporPressure1","data.barometricPressure","data.commandedEvaporativePurge","data.fuelLevelInput","data.designOBDRequirements","data.runTimeSinceEngineStart","data.distanceTraveledMILActivated","data.fuelRailPressure","data.oxygenSensorLocations.0","data.oxygenSensorLocations.1","data.oxygenSensorLocations.2","data.oxygenSensorLocations.3","data.oxygenSensorVoltage1a","data.shortTermFuelTrim1a","data.oxygenSensorVoltage1b","data.shortTermFuelTrim1b","data.oxygenSensorVoltage2a","data.shortTermFuelTrim2a","data.oxygenSensorVoltage2b","data.shortTermFuelTrim2b","data.intakeAirTemperature","data.absoluteThrottleSensorPosition","data.coolantTemp","data.shortTermFuelTrimBank1","data.longTermFuelTrimBank1","data.shortTermFuelTrimBank2","data.longTermFuelTrimBank2","data.fuelPressure","data.timingAdvance","data.fuelSystemStatus.Fuel System 1 Status","data.fuelSystemStatus.Fuel System 2 Status","data.fuelType","data.ambientAirTemperature","data.absoluteThrottlePositionb","data.acceleratorPedalPositiond","data.acceleratorPedalPositione","data.commandedThrottleActuatorControl","data.fuelAirCommandedEquivalenceRatio","data.relativeThrottlePosition","data.controlModuleVoltage","data.absoluteLoadValue","data.catalystTemp2a"
"f8e18a7e-6af5-4792-959c-66d1a0c4dfec","2017-11-22T03:43:10.916Z","Point",-96.796343,32.773274,10.343004,0.842763,-2.22183,-1.608912,-6.550569,7.58487,1501.5,69,15.294117647058824,99,5.01,,"https://telemetry.vin.li/api/v1/messages/f8e18a7e-6af5-4792-959c-66d1a0c4dfec?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b9bb1ae0-99a4-4e22-be57-f8a5d1bb16a0","2017-11-22T03:43:07.910Z","Point",-96.797018,32.773213,9.040552,-0.268152,-2.451675,-1.608912,-6.014265,6.895336,1370,77,59.21568627450981,85,26.62,,"https://telemetry.vin.li/api/v1/messages/b9bb1ae0-99a4-4e22-be57-f8a5d1bb16a0?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e9925934-6023-49c7-9af8-8708e83c8864","2017-11-22T03:43:03.326Z","Point",-96.798117,32.772744,9.002244,-0.727841,-5.05658,-0.727841,-5.746113,8.427633,1660.75,78,100,99,47.88,,"https://telemetry.vin.li/api/v1/messages/e9925934-6023-49c7-9af8-8708e83c8864?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ed4a415a-51c6-40ac-bef7-9d248e52c45f","2017-11-22T03:42:59.870Z","Point",-96.798815,32.77244,9.040552,-0.383074,-4.022279,-1.570604,-5.975958,8.159481,1641.25,76,100,99,46.45,,"https://telemetry.vin.li/api/v1/messages/ed4a415a-51c6-40ac-bef7-9d248e52c45f?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,,,,,,,,
"c5cbce73-67fc-451b-86e1-f223a1ac2f64","2017-11-22T03:42:56.857Z","Point",-96.799356,32.772028,9.423626,0.727841,-4.060587,-1.072608,-6.627184,6.742106,1247.25,74,20.784313725490197,98,38.84,,"https://telemetry.vin.li/api/v1/messages/c5cbce73-67fc-451b-86e1-f223a1ac2f64?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,64.31372549019608,19.215686274509803,9.803921568627452,49.411764705882355,,,,,
"40f89540-d1a6-4b47-b7cf-7f13becc710e","2017-11-22T03:42:53.850Z","Point",-96.799872,32.771615,8.197788,-0.076615,-4.788428,-0.076615,-4.788428,8.197788,1167.25,,,,,,"https://telemetry.vin.li/api/v1/messages/40f89540-d1a6-4b47-b7cf-7f13becc710e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0acb7eb5-fa69-4ecd-929f-2fd14a106635","2017-11-22T03:42:50.765Z","Point",-96.800341,32.771191,8.925629,0.15323,-4.060587,-0.689534,-6.703799,7.163488,1141.25,70,100,99,34.81,,"https://telemetry.vin.li/api/v1/messages/0acb7eb5-fa69-4ecd-929f-2fd14a106635?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.05882352941177,,,
"f49dff07-9753-4626-ae54-1e827b1cf20e","2017-11-22T03:42:47.755Z","Point",-96.800769,32.770941,10.113159,0.114922,-0.957686,-2.336753,-5.363039,8.159481,1100.25,69,16.07843137254902,27,4.94,,"https://telemetry.vin.li/api/v1/messages/f49dff07-9753-4626-ae54-1e827b1cf20e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.726,12.549019607843137,
"92048f3a-847b-453b-8cf7-d0db5cf1af6d","2017-11-22T03:42:44.745Z",,,,9.385318,0.497996,-2.643212,-1.149223,-6.397339,7.43164,1288.25,80,15.686274509803921,27,5.66,855,"https://telemetry.vin.li/api/v1/messages/92048f3a-847b-453b-8cf7-d0db5cf1af6d?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854
"b73c00b8-6faf-499c-b1a4-d01b2f72c0e7","2017-11-22T03:42:41.705Z","Point",-96.801777,32.770088,9.347011,0.804456,-3.409361,-1.877064,-5.554576,6.971951,1262.75,79,16.07843137254902,25,5.67,,"https://telemetry.vin.li/api/v1/messages/b73c00b8-6faf-499c-b1a4-d01b2f72c0e7?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,11492,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65d72fad-d915-4411-a527-8c675eefe77c","2017-11-22T03:42:36.350Z","Point",-96.802873,32.769227,9.768393,1.0343,-0.229845,-2.183523,-6.857029,6.282417,1302.5,81,16.07843137254902,25,5.85,,"https://telemetry.vin.li/api/v1/messages/65d72fad-d915-4411-a527-8c675eefe77c?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",204,,,,6.2745098039215685,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63eecd5b-fbb5-420a-891b-3c30a827d1ef","2017-11-22T03:42:33.243Z","Point",-96.803371,32.768827,10.074852,2.52829,-0.957686,-1.417375,-6.09088,6.512262,1300.25,78,11.764705882352942,32,2.72,,"https://telemetry.vin.li/api/v1/messages/63eecd5b-fbb5-420a-891b-3c30a827d1ef?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,0,5340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5fa26e58-cc2d-4f21-8e15-cc7a84f425f6","2017-11-22T03:42:30.181Z","Point",-96.804114,32.768593,8.695785,1.302452,-4.405354,-0.383074,-6.167495,7.355025,1313,72,14.509803921568627,29,6.96,,"https://telemetry.vin.li/api/v1/messages/5fa26e58-cc2d-4f21-8e15-cc7a84f425f6?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"84ad5463-675d-47a1-842a-c7bcfa86103e","2017-11-22T03:42:26.945Z","Point",-96.804874,32.768597,9.615163,1.685527,-3.217823,-2.030293,-7.853021,5.746113,2331.5,63,98.82352941176471,99,51.5,,"https://telemetry.vin.li/api/v1/messages/84ad5463-675d-47a1-842a-c7bcfa86103e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",,,,,,,,,,,,0.075,0.78125,0.7,99.21875,,,,,,,,,,,,,,,,,,,,,,
"8f7fcfd0-5ec2-4760-a140-6e7a2e411fb5","2017-11-22T03:42:22.278Z",,,,9.040552,0.612919,-3.86905,-0.574611,-7.43164,7.086873,1592,54,100,99,46.81,,"https://telemetry.vin.li/api/v1/messages/8f7fcfd0-5ec2-4760-a140-6e7a2e411fb5?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0.065,1.5625,0.67,99.21875,,,,,,14.509803921568627,,,,,,,,,,,,,,,,,,,,
"ffd0ff79-88c9-4577-a111-ec189850f2b2","2017-11-22T03:42:18.367Z",,,,9.423626,0.229845,-3.294438,-0.804456,-5.516269,7.546562,1024.25,50,15.294117647058824,27,4.6,,"https://telemetry.vin.li/api/v1/messages/ffd0ff79-88c9-4577-a111-ec189850f2b2?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,1,,,,,,,,,,,,,
"4abb9c08-00ed-409c-aed5-3f931961ab10","2017-11-22T03:42:14.684Z",,,,11.338997,3.71582,-2.68152,-3.064594,-8.46594,7.469947,974.5,60,14.901960784313726,27,4.52,,"https://telemetry.vin.li/api/v1/messages/4abb9c08-00ed-409c-aed5-3f931961ab10?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,89,0,-3.125,0,-3.90625,420,,"Closed loop, using oxygen sensor feedback to determine fuel mix","Closed loop, using oxygen sensor feedback to determine fuel mix",,,,,,,,,,,
"b3298275-b3cb-43ca-9b26-356e374576ed","2017-11-22T03:42:11.626Z",,,,8.389325,-0.689534,-2.949671,-0.689534,-2.949671,8.389325,2236.25,,20.392156862745097,,,,"https://telemetry.vin.li/api/v1/messages/b3298275-b3cb-43ca-9b26-356e374576ed?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f245c4c8-677a-4b79-bb21-5ac9fb57e0cd","2017-11-22T03:42:05.002Z",,,,9.117166,-0.15323,-4.481968,-2.451675,-6.703799,7.469947,2236.25,78,100,99,66.89,,"https://telemetry.vin.li/api/v1/messages/f245c4c8-677a-4b79-bb21-5ac9fb57e0cd?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1d0566bc-764e-49a0-a6be-6deb422086c7","2017-11-22T03:42:01.969Z",,,,9.576855,0.651226,-3.179516,-1.532297,-6.129188,7.010258,1393,70,100,99,5.03,,"https://telemetry.vin.li/api/v1/messages/1d0566bc-764e-49a0-a6be-6deb422086c7?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"84b1274c-28ca-4e6d-8ca0-07ae33a70f53","2017-11-22T03:41:58.887Z",,,,8.236096,1.762141,-5.018272,1.18753,-6.397339,6.627184,1215.25,74,78.82352941176471,99,37.35,,"https://telemetry.vin.li/api/v1/messages/84b1274c-28ca-4e6d-8ca0-07ae33a70f53?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"82f1aa00-589c-4f36-8c7e-64c700465e84","2017-11-22T03:41:55.402Z",,,,9.232089,2.068601,-3.754127,0.268152,-5.133195,7.316718,1204.75,72,99.6078431372549,98,26.91,,"https://telemetry.vin.li/api/v1/messages/82f1aa00-589c-4f36-8c7e-64c700465e84?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,,,9.411764705882353,,,,,
"c6fdc580-1f4c-4262-b763-2226b4689e66","2017-11-22T03:41:52.389Z",,,,10.189774,1.570604,-1.532297,-0.268152,-5.975958,7.661484,1153.75,74,17.647058823529413,28,5.92,,"https://telemetry.vin.li/api/v1/messages/c6fdc580-1f4c-4262-b763-2226b4689e66?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.215686274509803,9.803921568627452,,,,,,
"23d53508-995b-43e5-a0a6-4fb0d1a7cc99","2017-11-22T03:41:49.353Z",,,,12.449912,2.643212,-1.608912,-1.110915,-6.780414,7.12518,1286.75,81,16.470588235294116,26,5.86,,"https://telemetry.vin.li/api/v1/messages/23d53508-995b-43e5-a0a6-4fb0d1a7cc99?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16.470588235294116,,,,1,7.0588235294117645,,,
"30786a42-1cd5-4369-9642-cea66d99026c","2017-11-22T03:41:46.339Z",,,,9.308704,-0.421382,-2.719827,-1.225837,-5.401346,8.46594,1504.75,,16.470588235294116,25,6.84,,"https://telemetry.vin.li/api/v1/messages/30786a42-1cd5-4369-9642-cea66d99026c?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.156862745098039,
"b95c382f-eb08-4272-8ed1-a04a7c184367","2017-11-22T03:41:43.247Z",,,,10.113159,1.800449,-1.838756,-1.991986,-7.048566,6.742106,1554,96,16.470588235294116,25,6.95,889,"https://telemetry.vin.li/api/v1/messages/b95c382f-eb08-4272-8ed1-a04a7c184367?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,11491,8.25,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.105,,888
"674100af-89ef-473d-915a-1e4d6d97a8e4","2017-11-22T03:41:40.180Z",,,,9.730085,2.37506,-1.953679,-0.766148,-6.512262,2.068601,1682,103,24.705882352941178,52,45.08,,"https://telemetry.vin.li/api/v1/messages/674100af-89ef-473d-915a-1e4d6d97a8e4?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",204,,,,0,57.254901960784316,,,0,8090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd125343-2162-44ee-9830-da6f7380b0b8","2017-11-22T03:41:35.744Z",,,,10.611156,2.451675,-2.796442,-1.072608,-6.473954,6.588877,1729.75,110,16.862745098039216,25,8.19,,"https://telemetry.vin.li/api/v1/messages/bd125343-2162-44ee-9830-da6f7380b0b8?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",174,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0.15,3.125,0.57,99.21875,0.75,-5.46875,0.675,99.21875,,39.6078431372549,,,,,,,,,,,,,,,,,,,,
"c5cbff19-367a-4014-8c36-de3778798392","2017-11-22T03:41:32.486Z",,,,11.645456,0.306459,-3.179516,-1.915371,-7.853021,6.780414,1887.75,116,80.3921568627451,92,38.84,,"https://telemetry.vin.li/api/v1/messages/c5cbff19-367a-4014-8c36-de3778798392?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,15,,88,3.125,-2.34375,-5.46875,-0.78125,405,41.5,"Closed loop, using oxygen sensor feedback to determine fuel mix","Closed loop, using oxygen sensor feedback to determine fuel mix",,,,,,,,,,,
"f0b961ec-18be-4a50-8cb5-2b9e881e7fd8","2017-11-22T03:41:29.474Z",,,,,,,,,,1856.5,,,,,,"https://telemetry.vin.li/api/v1/messages/f0b961ec-18be-4a50-8cb5-2b9e881e7fd8?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a1714237-82f2-4914-b790-a8a2aa2f3199","2017-11-22T03:41:21.347Z",,,,,,,,,,1864.25,,,,,,"https://telemetry.vin.li/api/v1/messages/a1714237-82f2-4914-b790-a8a2aa2f3199?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"70c3ce7e-2cd9-4c46-a352-3db9268206cd","2017-11-22T03:41:03.544Z",,,,9.270396,1.18753,-3.179516,-1.800449,-6.857029,5.746113,,,,,,,"https://telemetry.vin.li/api/v1/messages/70c3ce7e-2cd9-4c46-a352-3db9268206cd?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d37285bb-b569-4348-b58e-c85597e4b76e","2017-11-22T03:40:57.896Z","Point",-96.791184,32.781028,8.46594,-0.344767,-4.75012,-0.536304,-4.826735,8.351018,0,0,0,99,0,,"https://telemetry.vin.li/api/v1/messages/d37285bb-b569-4348-b58e-c85597e4b76e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"not available",,,,,,,,,,
"049f5a6d-046a-4960-aefb-f6fca48108e7","2017-11-22T03:40:54.831Z","Point",-96.791184,32.781029,8.504248,-0.421382,-4.711813,-0.536304,-4.865043,8.312711,0,0,0,99,0,,"https://telemetry.vin.li/api/v1/messages/049f5a6d-046a-4960-aefb-f6fca48108e7?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.372549019607842,19.215686274509803,9.411764705882353,14.509803921568627,,,,,
"52483fbc-c6b6-4fdd-a55a-4b807fa6e235","2017-11-22T03:40:51.824Z","Point",-96.791195,32.781028,8.427633,-0.421382,-4.788428,-0.459689,-4.788428,8.389325,0,,0,99,,,"https://telemetry.vin.li/api/v1/messages/52483fbc-c6b6-4fdd-a55a-4b807fa6e235?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,
"df4c3b4a-637e-40de-8ee5-da4cd92c46b6","2017-11-22T03:40:48.411Z","Point",-96.791236,32.781031,8.46594,-0.421382,-4.788428,-0.497996,-4.826735,8.351018,0,0,0,99,0,,"https://telemetry.vin.li/api/v1/messages/df4c3b4a-637e-40de-8ee5-da4cd92c46b6?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0283203125,21.176470588235293,,,
"11eed50d-4f6e-4f4e-8a11-a3cb05b7d0a0","2017-11-22T03:40:45.340Z","Point",-96.791211,32.781029,8.46594,-0.421382,-4.75012,-0.536304,-4.826735,8.351018,0,0,0,99,0,,"https://telemetry.vin.li/api/v1/messages/11eed50d-4f6e-4f4e-8a11-a3cb05b7d0a0?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
"c2bce4c5-d33d-456d-9a24-3e9c3c94ecbe","2017-11-22T03:40:42.297Z","Point",-96.791174,32.781034,8.695785,-0.268152,-4.137202,-0.497996,-4.941657,8.274403,0,0,0,99,0,636,"https://telemetry.vin.li/api/v1/messages/c2bce4c5-d33d-456d-9a24-3e9c3c94ecbe?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636
"8a151dfc-e04d-4962-b792-d09920538e51","2017-11-22T03:40:39.284Z","Point",-96.79116,32.781036,8.504248,-0.229845,-4.711813,-0.421382,-4.788428,7.853021,0,,0,99,0,,"https://telemetry.vin.li/api/v1/messages/8a151dfc-e04d-4962-b792-d09920538e51?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"de8088db-4681-458b-b7b8-725b5369602d","2017-11-22T03:40:35.744Z","Point",-96.791181,32.78105,8.657477,-0.191537,-4.481968,-0.536304,-4.979965,8.082866,0,0,0,99,0,,"https://telemetry.vin.li/api/v1/messages/de8088db-4681-458b-b7b8-725b5369602d?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",205,11497,15.5,,,65.09803921568627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8e46601a-cfe1-4639-af77-38eec9554c1b","2017-11-22T03:40:32.726Z","Point",-96.791195,32.781065,8.925629,-0.15323,-4.367046,-0.651226,-5.554576,7.891329,716.25,0,23.529411764705884,44,5.57,,"https://telemetry.vin.li/api/v1/messages/8e46601a-cfe1-4639-af77-38eec9554c1b?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,29.019607843137255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9fdc5a34-e388-4927-b22b-1d8d11f3e5cb","2017-11-22T03:40:29.718Z","Point",-96.791174,32.781084,9.002244,-0.459689,-3.86905,-0.459689,-4.175509,8.7724,832,0,23.529411764705884,44,,,"https://telemetry.vin.li/api/v1/messages/9fdc5a34-e388-4927-b22b-1d8d11f3e5cb?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"698b393d-3121-4740-a3f1-bb172137fba1","2017-11-22T03:40:26.659Z","Point",-96.791131,32.781063,9.308704,0.727841,-3.677513,-1.417375,-4.826735,8.197788,747.75,1,25.49019607843137,45,5.95,,"https://telemetry.vin.li/api/v1/messages/698b393d-3121-4740-a3f1-bb172137fba1?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,0,4510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"843f09f3-db2e-4b78-9da2-df36a9527088","2017-11-22T03:40:23.469Z","Point",-96.791092,32.780986,9.155474,1.417375,-3.86905,-0.957686,-4.75012,8.197788,887.25,7,21.96078431372549,39,5.99,,"https://telemetry.vin.li/api/v1/messages/843f09f3-db2e-4b78-9da2-df36a9527088?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",616,,,,,,,,,,,0.765,-9.375,0.725,99.21875,,,,,,,,,,,,,,,,,,,,,,
"cfe3a777-5633-4e0e-8cc6-beb0d57cb5ea","2017-11-22T03:40:20.370Z","Point",-96.791172,32.780911,9.078859,2.719827,-3.524283,0.957686,-4.711813,8.006251,691,14,19.607843137254903,35,4.42,,"https://telemetry.vin.li/api/v1/messages/cfe3a777-5633-4e0e-8cc6-beb0d57cb5ea?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0.855,-5.46875,0.73,99.21875,,,,,,,,,,,,,,,,,,,,,,,,,,
"4289c257-5c86-4bf7-9bff-3927eefe3176","2017-11-22T03:40:17.304Z","Point",-96.791321,32.780872,8.887322,0.421382,-3.639205,0.15323,-4.90335,8.159481,1651.75,16,,31,7.79,,"https://telemetry.vin.li/api/v1/messages/4289c257-5c86-4bf7-9bff-3927eefe3176?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ae5c7cea-a4c9-4bcc-923c-e0cbf1fdd862","2017-11-22T03:40:14.301Z","Point",-96.79141,32.780941,8.657477,0.344767,-4.673505,-0.804456,-7.12518,6.933643,1503.25,17,29.019607843137255,31,8.72,,"https://telemetry.vin.li/api/v1/messages/ae5c7cea-a4c9-4bcc-923c-e0cbf1fdd862?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,18,24.705882352941178,,,,,,,31.5,,,,,,,,,,,,,
"53199d1a-b2ba-4a39-9824-4481c7a2b531","2017-11-22T03:40:11.291Z","Point",-96.791471,32.780991,10.955923,0.881071,-2.145216,-2.949671,-6.052573,7.546562,1371.25,9,19.215686274509803,65,4.53,,"https://telemetry.vin.li/api/v1/messages/53199d1a-b2ba-4a39-9824-4481c7a2b531?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,90,-3.125,-3.125,-5.46875,-2.34375,411,,,,,,,,,,,,,,
"184a7b8f-7bdd-4748-995e-45e39d017616","2017-11-22T03:40:08.236Z","Point",-96.791696,32.78091,8.734092,3.102901,-5.171502,0.038307,-5.899343,7.201795,1635.75,27,55.68627450980392,82,27.06,,"https://telemetry.vin.li/api/v1/messages/184a7b8f-7bdd-4748-995e-45e39d017616?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Closed loop, using oxygen sensor feedback to determine fuel mix","Closed loop, using oxygen sensor feedback to determine fuel mix",,,,,,,,,,,
"ea07066c-038c-4752-941c-0470cd1d20f6","2017-11-22T03:40:04.712Z","Point",-96.79182,32.780901,10.764386,3.485975,-2.413368,-2.030293,-5.439654,7.201795,1642.25,22,43.529411764705884,70,18.39,,"https://telemetry.vin.li/api/v1/messages/ea07066c-038c-4752-941c-0470cd1d20f6?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d8f331f9-7d78-439b-9752-5412f2e4fc85","2017-11-22T03:39:59.948Z","Point",-96.792103,32.781002,9.232089,-0.229845,-4.328739,-3.639205,-6.627184,6.895336,2082,31,12.941176470588236,88,21.14,,"https://telemetry.vin.li/api/v1/messages/d8f331f9-7d78-439b-9752-5412f2e4fc85?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7551d1c6-adfa-4c89-8599-b8615a7ecd01","2017-11-22T03:39:55.392Z","Point",-96.792305,32.781268,8.695785,0.383074,-4.826735,-1.762141,-6.627184,7.27841,1336.5,8,31.764705882352942,64,17.46,,"https://telemetry.vin.li/api/v1/messages/7551d1c6-adfa-4c89-8599-b8615a7ecd01?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,,,,,,,,
"a7d5649a-c40d-48fb-87d8-a61d4f9c4751","2017-11-22T03:39:49.950Z","Point",-96.792336,32.781266,8.61917,0.383074,-4.596891,0.191537,-4.865043,8.274403,658,0,21.568627450980394,42,4.86,,"https://telemetry.vin.li/api/v1/messages/a7d5649a-c40d-48fb-87d8-a61d4f9c4751?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.803921568627452,7.0588235294117645,,,,,
"bef8c68d-e71d-42e9-94cb-32a9c9e7c177","2017-11-22T03:39:46.936Z","Point",-96.792337,32.781261,8.580862,0.383074,-4.711813,0.076615,-4.865043,8.312711,653,0,22.352941176470587,42,4.95,,"https://telemetry.vin.li/api/v1/messages/bef8c68d-e71d-42e9-94cb-32a9c9e7c177?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15.686274509803921,19.215686274509803,,,,5.490196078431373,,,
